1.68,100,50.49999999998362,0.0
2.499,100,50.49999999999176,0.05
2.724,100,50.50000000001353,0.1
2.693,100,50.499999999938936,0.15
2.794,100,50.49999999996463,0.2
2.741,100,50.50000000000124,0.25
2.789,100,50.49999999998642,0.3
2.977,100,50.500000000024045,0.35
2.896,100,50.50000000002346,0.4
2.886,100,50.499999999954056,0.45
2.997,100,50.49999999998527,0.5
