4.567,100,50.50000000023963,0.0
5.114,100,50.499999999735344,0.05
5.158,100,50.5000000001802,0.1
5.366,100,50.49999999996552,0.15
5.306,100,50.500000000259384,0.2
5.464,100,50.50000000015367,0.25
5.482,100,50.500000000039776,0.3
5.473,100,50.500000000198035,0.35
5.276,100,50.500000000153456,0.4
5.448,100,50.50000000005815,0.45
5.6,100,50.499999999744006,0.5
