0.778,100,50.50000000000418,0.0
1.7,100,50.500000000001236,0.05
1.796,100,50.499999999999574,0.1
1.829,100,50.50000000000028,0.15
1.826,100,50.49999999999961,0.2
1.876,100,50.50000000000372,0.25
1.925,100,50.50000000000079,0.3
1.939,100,50.50000000000095,0.35
1.985,100,50.499999999999964,0.4
2.003,100,50.500000000001094,0.45
2.143,100,50.50000000000024,0.5
