0.273,10,0.9
0.408,20,0.9
0.597,30,0.9
0.829,40,0.9
0.901,50,0.9
0.992,60,0.9
1.25,70,0.9
1.224,80,0.9
2.023,90,0.9
1.903,100,0.9
2.489,110,0.9
1.651,120,0.9
1.966,130,0.9
2.014,140,0.9
3.522,150,0.9
3.015,160,0.9
2.965,170,0.9
3.298,180,0.9
2.332,190,0.9
5.614,200,0.9
2.74,210,0.9
5.525,220,0.9
6.157,230,0.9
3.64,240,0.9
4.055,250,0.9
5.968,260,0.9
6.546,270,0.9
5.304,280,0.9
5.322,290,0.9
3.751,300,0.9
5.465,310,0.9
8.704,320,0.9
5.901,330,0.9
5.839,340,0.9
6.12,350,0.9
4.86,360,0.9
4.816,370,0.9
5.053,380,0.9
6.941,390,0.9
5.252,400,0.9
9.474,410,0.9
7.86,420,0.9
5.164,430,0.9
10.593,440,0.9
7.839,450,0.9
7.376,460,0.9
11.263,470,0.9
10.47,480,0.9
5.918,490,0.9
9.68,500,0.9
7.876,510,0.9
9.409,520,0.9
12.188,530,0.9
7.062,540,0.9
6.416,550,0.9
11.196,560,0.9
9.036,570,0.9
12.535,580,0.9
8.98,590,0.9
6.918,600,0.9
12.763,610,0.9
13.466,620,0.9
12.016,630,0.9
15.371,640,0.9
9.523,650,0.9
9.965,660,0.9
7.91,670,0.9
8.182,680,0.9
12.687,690,0.9
8.557,700,0.9
16.888,710,0.9
11.349,720,0.9
16.531,730,0.9
8.681,740,0.9
13.781,750,0.9
8.868,760,0.9
9.15,770,0.9
12.23,780,0.9
14.128,790,0.9
11.978,800,0.9
15.85,810,0.9
11.594,820,0.9
11.555,830,0.9
15.597,840,0.9
15.884,850,0.9
17.088,860,0.9
13.847,870,0.9
12.369,880,0.9
10.638,890,0.9
10.526,900,0.9
18.877,910,0.9
17.243,920,0.9
16.083,930,0.9
14.018,940,0.9
15.062,950,0.9
16.719,960,0.9
11.923,970,0.9
13.345,980,0.9
16.19,990,0.9
15.406,1000,0.9
